,unique_id,ds,y
2776,vic-oth-city,1999-03-31,265
2777,vic-oth-city,1999-06-30,417
2778,vic-oth-city,1999-09-30,255
2779,vic-oth-city,1999-12-31,169
2780,vic-oth-city,2000-03-31,452
2781,vic-oth-city,2000-06-30,154
2782,vic-oth-city,2000-09-30,345
2783,vic-oth-city,2000-12-31,310
2784,vic-oth-city,2001-03-31,318
2785,vic-oth-city,2001-06-30,424
2786,vic-oth-city,2001-09-30,434
2787,vic-oth-city,2001-12-31,638
2788,vic-oth-city,2002-03-31,314
2789,vic-oth-city,2002-06-30,234
2790,vic-oth-city,2002-09-30,394
2791,vic-oth-city,2002-12-31,424
2792,vic-oth-city,2003-03-31,201
2793,vic-oth-city,2003-06-30,281
2794,vic-oth-city,2003-09-30,272
2795,vic-oth-city,2003-12-31,254
2796,vic-oth-city,2004-03-31,320
2797,vic-oth-city,2004-06-30,339
2798,vic-oth-city,2004-09-30,153
2799,vic-oth-city,2004-12-31,322
2800,vic-oth-city,2005-03-31,298
2801,vic-oth-city,2005-06-30,245
2802,vic-oth-city,2005-09-30,269
2803,vic-oth-city,2005-12-31,462
2804,vic-oth-city,2006-03-31,525
2805,vic-oth-city,2006-06-30,299
2806,vic-oth-city,2006-09-30,296
2807,vic-oth-city,2006-12-31,200
2808,vic-oth-noncity,1998-03-31,286
2809,vic-oth-noncity,1998-06-30,323
2810,vic-oth-noncity,1998-09-30,318
2811,vic-oth-noncity,1998-12-31,336
2812,vic-oth-noncity,1999-03-31,293
2813,vic-oth-noncity,1999-06-30,306
2814,vic-oth-noncity,1999-09-30,267
2815,vic-oth-noncity,1999-12-31,358
2816,vic-oth-noncity,2000-03-31,499
2817,vic-oth-noncity,2000-06-30,572
2818,vic-oth-noncity,2000-09-30,339
2819,vic-oth-noncity,2000-12-31,438
2820,vic-oth-noncity,2001-03-31,363
2821,vic-oth-noncity,2001-06-30,337
2822,vic-oth-noncity,2001-09-30,445
2823,vic-oth-noncity,2001-12-31,300
2824,vic-oth-noncity,2002-03-31,894
2825,vic-oth-noncity,2002-06-30,346
2826,vic-oth-noncity,2002-09-30,513
2827,vic-oth-noncity,2002-12-31,904
2828,vic-oth-noncity,2003-03-31,494
2829,vic-oth-noncity,2003-06-30,313
2830,vic-oth-noncity,2003-09-30,424
2831,vic-oth-noncity,2003-12-31,362
2832,vic-oth-noncity,2004-03-31,433
2833,vic-oth-noncity,2004-06-30,448
2834,vic-oth-noncity,2004-09-30,369
2835,vic-oth-noncity,2004-12-31,278
2836,vic-oth-noncity,2005-03-31,376
2837,vic-oth-noncity,2005-06-30,240
2838,vic-oth-noncity,2005-09-30,288
2839,vic-oth-noncity,2005-12-31,308
2840,vic-oth-noncity,2006-03-31,337
2841,vic-oth-noncity,2006-06-30,373
2842,vic-oth-noncity,2006-09-30,227
2843,vic-oth-noncity,2006-12-31,325
2844,qld-oth-city,1998-03-31,431
2845,qld-oth-city,1998-06-30,669
2846,qld-oth-city,1998-09-30,270
2847,qld-oth-city,1998-12-31,214
2848,qld-oth-city,1999-03-31,458
2849,qld-oth-city,1999-06-30,364
2850,qld-oth-city,1999-09-30,935
2851,qld-oth-city,1999-12-31,640
2852,qld-oth-city,2000-03-31,513
2853,qld-oth-city,2000-06-30,298
2854,qld-oth-city,2000-09-30,511
2855,qld-oth-city,2000-12-31,833
2856,qld-oth-city,2001-03-31,709
2857,qld-oth-city,2001-06-30,429
2858,qld-oth-city,2001-09-30,717
2859,qld-oth-city,2001-12-31,470
2860,qld-oth-city,2002-03-31,352
2861,qld-oth-city,2002-06-30,422
2862,qld-oth-city,2002-09-30,559
2863,qld-oth-city,2002-12-31,1311
2864,qld-oth-city,2003-03-31,170
2865,qld-oth-city,2003-06-30,536
2866,qld-oth-city,2003-09-30,468
2867,qld-oth-city,2003-12-31,421
2868,qld-oth-city,2004-03-31,460
2869,qld-oth-city,2004-06-30,260
2870,qld-oth-city,2004-09-30,683
2871,qld-oth-city,2004-12-31,696
2872,qld-oth-city,2005-03-31,660
2873,qld-oth-city,2005-06-30,499
2874,qld-oth-city,2005-09-30,822
2875,qld-oth-city,2005-12-31,789
2876,qld-oth-city,2006-03-31,167
2877,qld-oth-city,2006-06-30,469
2878,qld-oth-city,2006-09-30,204
2879,qld-oth-city,2006-12-31,836
2880,qld-oth-noncity,1998-03-31,271
2881,qld-oth-noncity,1998-06-30,170
2882,qld-oth-noncity,1998-09-30,1164
2883,qld-oth-noncity,1998-12-31,535
2884,qld-oth-noncity,1999-03-31,557
2885,qld-oth-noncity,1999-06-30,555
2886,qld-oth-noncity,1999-09-30,1865
2887,qld-oth-noncity,1999-12-31,703
2888,qld-oth-noncity,2000-03-31,374
2889,qld-oth-noncity,2000-06-30,249
2890,qld-oth-noncity,2000-09-30,1190
2891,qld-oth-noncity,2000-12-31,1039
2892,qld-oth-noncity,2001-03-31,323
2893,qld-oth-noncity,2001-06-30,719
2894,qld-oth-noncity,2001-09-30,774
2895,qld-oth-noncity,2001-12-31,1288
2896,qld-oth-noncity,2002-03-31,771
2897,qld-oth-noncity,2002-06-30,309
2898,qld-oth-noncity,2002-09-30,1255
2899,qld-oth-noncity,2002-12-31,899
2900,qld-oth-noncity,2003-03-31,511
2901,qld-oth-noncity,2003-06-30,441
2902,qld-oth-noncity,2003-09-30,1046
2903,qld-oth-noncity,2003-12-31,1320
2904,qld-oth-noncity,2004-03-31,268
2905,qld-oth-noncity,2004-06-30,537
2906,qld-oth-noncity,2004-09-30,870
2907,qld-oth-noncity,2004-12-31,847
2908,qld-oth-noncity,2005-03-31,465
2909,qld-oth-noncity,2005-06-30,640
2910,qld-oth-noncity,2005-09-30,714
2911,qld-oth-noncity,2005-12-31,831
2912,qld-oth-noncity,2006-03-31,450
2913,qld-oth-noncity,2006-06-30,316
2914,qld-oth-noncity,2006-09-30,879
2915,qld-oth-noncity,2006-12-31,431
2916,sa-oth-city,1998-03-31,244
2917,sa-oth-city,1998-06-30,142
2918,sa-oth-city,1998-09-30,397
2919,sa-oth-city,1998-12-31,194
2920,sa-oth-city,1999-03-31,147
2921,sa-oth-city,1999-06-30,342
2922,sa-oth-city,1999-09-30,137
2923,sa-oth-city,1999-12-31,400
2924,sa-oth-city,2000-03-31,274
2925,sa-oth-city,2000-06-30,348
2926,sa-oth-city,2000-09-30,155
2927,sa-oth-city,2000-12-31,215
2928,sa-oth-city,2001-03-31,216
2929,sa-oth-city,2001-06-30,210
2930,sa-oth-city,2001-09-30,300
2931,sa-oth-city,2001-12-31,345
2932,sa-oth-city,2002-03-31,275
2933,sa-oth-city,2002-06-30,334
2934,sa-oth-city,2002-09-30,293
2935,sa-oth-city,2002-12-31,229
2936,sa-oth-city,2003-03-31,284
2937,sa-oth-city,2003-06-30,332
2938,sa-oth-city,2003-09-30,180
2939,sa-oth-city,2003-12-31,206
2940,sa-oth-city,2004-03-31,181
2941,sa-oth-city,2004-06-30,229
2942,sa-oth-city,2004-09-30,245
2943,sa-oth-city,2004-12-31,378
2944,sa-oth-city,2005-03-31,266
2945,sa-oth-city,2005-06-30,215
2946,sa-oth-city,2005-09-30,174
2947,sa-oth-city,2005-12-31,388
2948,sa-oth-city,2006-03-31,176
2949,sa-oth-city,2006-06-30,239
2950,sa-oth-city,2006-09-30,183
2951,sa-oth-city,2006-12-31,165
2952,sa-oth-noncity,1998-03-31,73
2953,sa-oth-noncity,1998-06-30,221
2954,sa-oth-noncity,1998-09-30,315
2955,sa-oth-noncity,1998-12-31,260
2956,sa-oth-noncity,1999-03-31,33
2957,sa-oth-noncity,1999-06-30,129
2958,sa-oth-noncity,1999-09-30,109
2959,sa-oth-noncity,1999-12-31,251
2960,sa-oth-noncity,2000-03-31,155
2961,sa-oth-noncity,2000-06-30,84
2962,sa-oth-noncity,2000-09-30,173
2963,sa-oth-noncity,2000-12-31,147
2964,sa-oth-noncity,2001-03-31,65
2965,sa-oth-noncity,2001-06-30,256
2966,sa-oth-noncity,2001-09-30,179
2967,sa-oth-noncity,2001-12-31,247
2968,sa-oth-noncity,2002-03-31,112
2969,sa-oth-noncity,2002-06-30,156
2970,sa-oth-noncity,2002-09-30,190
2971,sa-oth-noncity,2002-12-31,199
2972,sa-oth-noncity,2003-03-31,113
2973,sa-oth-noncity,2003-06-30,124
2974,sa-oth-noncity,2003-09-30,313
2975,sa-oth-noncity,2003-12-31,199
2976,sa-oth-noncity,2004-03-31,187
2977,sa-oth-noncity,2004-06-30,125
2978,sa-oth-noncity,2004-09-30,154
2979,sa-oth-noncity,2004-12-31,327
2980,sa-oth-noncity,2005-03-31,131
2981,sa-oth-noncity,2005-06-30,109
2982,sa-oth-noncity,2005-09-30,277
2983,sa-oth-noncity,2005-12-31,227
2984,sa-oth-noncity,2006-03-31,176
2985,sa-oth-noncity,2006-06-30,195
2986,sa-oth-noncity,2006-09-30,142
2987,sa-oth-noncity,2006-12-31,167
2988,wa-oth-city,1998-03-31,168
2989,wa-oth-city,1998-06-30,170
2990,wa-oth-city,1998-09-30,380
2991,wa-oth-city,1998-12-31,410
2992,wa-oth-city,1999-03-31,162
2993,wa-oth-city,1999-06-30,125
2994,wa-oth-city,1999-09-30,546
2995,wa-oth-city,1999-12-31,299
2996,wa-oth-city,2000-03-31,365
2997,wa-oth-city,2000-06-30,212
2998,wa-oth-city,2000-09-30,252
2999,wa-oth-city,2000-12-31,163
3000,wa-oth-city,2001-03-31,245
3001,wa-oth-city,2001-06-30,457
3002,wa-oth-city,2001-09-30,233
3003,wa-oth-city,2001-12-31,459
3004,wa-oth-city,2002-03-31,328
3005,wa-oth-city,2002-06-30,201
3006,wa-oth-city,2002-09-30,320
3007,wa-oth-city,2002-12-31,582
3008,wa-oth-city,2003-03-31,201
3009,wa-oth-city,2003-06-30,254
3010,wa-oth-city,2003-09-30,523
3011,wa-oth-city,2003-12-31,336
3012,wa-oth-city,2004-03-31,353
3013,wa-oth-city,2004-06-30,316
3014,wa-oth-city,2004-09-30,241
3015,wa-oth-city,2004-12-31,442
3016,wa-oth-city,2005-03-31,357
3017,wa-oth-city,2005-06-30,326
3018,wa-oth-city,2005-09-30,226
3019,wa-oth-city,2005-12-31,340
3020,wa-oth-city,2006-03-31,203
3021,wa-oth-city,2006-06-30,193
3022,wa-oth-city,2006-09-30,387
3023,wa-oth-city,2006-12-31,331
3024,wa-oth-noncity,1998-03-31,37
3025,wa-oth-noncity,1998-06-30,99
3026,wa-oth-noncity,1998-09-30,1166
3027,wa-oth-noncity,1998-12-31,1139
3028,wa-oth-noncity,1999-03-31,28
3029,wa-oth-noncity,1999-06-30,161
3030,wa-oth-noncity,1999-09-30,243
3031,wa-oth-noncity,1999-12-31,568
3032,wa-oth-noncity,2000-03-31,266
3033,wa-oth-noncity,2000-06-30,299
3034,wa-oth-noncity,2000-09-30,414
3035,wa-oth-noncity,2000-12-31,390
3036,wa-oth-noncity,2001-03-31,96
3037,wa-oth-noncity,2001-06-30,62
3038,wa-oth-noncity,2001-09-30,283
3039,wa-oth-noncity,2001-12-31,1344
3040,wa-oth-noncity,2002-03-31,146
3041,wa-oth-noncity,2002-06-30,179
3042,wa-oth-noncity,2002-09-30,477
3043,wa-oth-noncity,2002-12-31,688
3044,wa-oth-noncity,2003-03-31,119
3045,wa-oth-noncity,2003-06-30,63
3046,wa-oth-noncity,2003-09-30,680
3047,wa-oth-noncity,2003-12-31,682
3048,wa-oth-noncity,2004-03-31,190
3049,wa-oth-noncity,2004-06-30,236
3050,wa-oth-noncity,2004-09-30,677
3051,wa-oth-noncity,2004-12-31,823
3052,wa-oth-noncity,2005-03-31,105
3053,wa-oth-noncity,2005-06-30,250
3054,wa-oth-noncity,2005-09-30,421
3055,wa-oth-noncity,2005-12-31,385
3056,wa-oth-noncity,2006-03-31,139
3057,wa-oth-noncity,2006-06-30,234
3058,wa-oth-noncity,2006-09-30,213
3059,wa-oth-noncity,2006-12-31,419
3060,tas-oth-city,1998-03-31,76
3061,tas-oth-city,1998-06-30,36
3062,tas-oth-city,1998-09-30,32
3063,tas-oth-city,1998-12-31,48
3064,tas-oth-city,1999-03-31,77
3065,tas-oth-city,1999-06-30,70
3066,tas-oth-city,1999-09-30,26
3067,tas-oth-city,1999-12-31,34
3068,tas-oth-city,2000-03-31,49
3069,tas-oth-city,2000-06-30,33
3070,tas-oth-city,2000-09-30,79
3071,tas-oth-city,2000-12-31,56
3072,tas-oth-city,2001-03-31,130
3073,tas-oth-city,2001-06-30,60
3074,tas-oth-city,2001-09-30,11
3075,tas-oth-city,2001-12-31,52
3076,tas-oth-city,2002-03-31,31
3077,tas-oth-city,2002-06-30,73
3078,tas-oth-city,2002-09-30,62
3079,tas-oth-city,2002-12-31,102
3080,tas-oth-city,2003-03-31,99
3081,tas-oth-city,2003-06-30,253
3082,tas-oth-city,2003-09-30,57
3083,tas-oth-city,2003-12-31,168
3084,tas-oth-city,2004-03-31,101
3085,tas-oth-city,2004-06-30,74
3086,tas-oth-city,2004-09-30,38
3087,tas-oth-city,2004-12-31,66
3088,tas-oth-city,2005-03-31,76
3089,tas-oth-city,2005-06-30,31
3090,tas-oth-city,2005-09-30,37
3091,tas-oth-city,2005-12-31,50
3092,tas-oth-city,2006-03-31,36
3093,tas-oth-city,2006-06-30,84
3094,tas-oth-city,2006-09-30,33
3095,tas-oth-city,2006-12-31,67
3096,tas-oth-noncity,1998-03-31,24
3097,tas-oth-noncity,1998-06-30,61
3098,tas-oth-noncity,1998-09-30,23
3099,tas-oth-noncity,1998-12-31,43
3100,tas-oth-noncity,1999-03-31,60
3101,tas-oth-noncity,1999-06-30,90
3102,tas-oth-noncity,1999-09-30,49
3103,tas-oth-noncity,1999-12-31,56
3104,tas-oth-noncity,2000-03-31,122
3105,tas-oth-noncity,2000-06-30,47
3106,tas-oth-noncity,2000-09-30,19
3107,tas-oth-noncity,2000-12-31,17
3108,tas-oth-noncity,2001-03-31,119
3109,tas-oth-noncity,2001-06-30,128
3110,tas-oth-noncity,2001-09-30,48
3111,tas-oth-noncity,2001-12-31,119
3112,tas-oth-noncity,2002-03-31,59
3113,tas-oth-noncity,2002-06-30,18
3114,tas-oth-noncity,2002-09-30,247
3115,tas-oth-noncity,2002-12-31,29
3116,tas-oth-noncity,2003-03-31,129
3117,tas-oth-noncity,2003-06-30,169
3118,tas-oth-noncity,2003-09-30,122
3119,tas-oth-noncity,2003-12-31,8
3120,tas-oth-noncity,2004-03-31,98
3121,tas-oth-noncity,2004-06-30,44
3122,tas-oth-noncity,2004-09-30,24
3123,tas-oth-noncity,2004-12-31,32
3124,tas-oth-noncity,2005-03-31,96
3125,tas-oth-noncity,2005-06-30,49
3126,tas-oth-noncity,2005-09-30,17
3127,tas-oth-noncity,2005-12-31,53
3128,tas-oth-noncity,2006-03-31,236
3129,tas-oth-noncity,2006-06-30,85
3130,tas-oth-noncity,2006-09-30,68
3131,tas-oth-noncity,2006-12-31,37
3132,nt-oth-city,1998-03-31,35
3133,nt-oth-city,1998-06-30,69
3134,nt-oth-city,1998-09-30,150
3135,nt-oth-city,1998-12-31,172
3136,nt-oth-city,1999-03-31,15
3137,nt-oth-city,1999-06-30,72
3138,nt-oth-city,1999-09-30,75
3139,nt-oth-city,1999-12-31,145
3140,nt-oth-city,2000-03-31,37
3141,nt-oth-city,2000-06-30,41
3142,nt-oth-city,2000-09-30,389
3143,nt-oth-city,2000-12-31,114
3144,nt-oth-city,2001-03-31,21
3145,nt-oth-city,2001-06-30,84
3146,nt-oth-city,2001-09-30,116
3147,nt-oth-city,2001-12-31,163
3148,nt-oth-city,2002-03-31,14
3149,nt-oth-city,2002-06-30,40
3150,nt-oth-city,2002-09-30,112
3151,nt-oth-city,2002-12-31,208
3152,nt-oth-city,2003-03-31,23
3153,nt-oth-city,2003-06-30,59
3154,nt-oth-city,2003-09-30,275
3155,nt-oth-city,2003-12-31,51
3156,nt-oth-city,2004-03-31,29
3157,nt-oth-city,2004-06-30,40
3158,nt-oth-city,2004-09-30,126
3159,nt-oth-city,2004-12-31,139
3160,nt-oth-city,2005-03-31,86
3161,nt-oth-city,2005-06-30,91
3162,nt-oth-city,2005-09-30,196
3163,nt-oth-city,2005-12-31,49
3164,nt-oth-city,2006-03-31,50
3165,nt-oth-city,2006-06-30,29
3166,nt-oth-city,2006-09-30,77
3167,nt-oth-city,2006-12-31,27
3168,nt-oth-noncity,1998-03-31,8
3169,nt-oth-noncity,1998-06-30,39
3170,nt-oth-noncity,1998-09-30,338
3171,nt-oth-noncity,1998-12-31,453
3172,nt-oth-noncity,1999-03-31,47
3173,nt-oth-noncity,1999-06-30,63
3174,nt-oth-noncity,1999-09-30,182
3175,nt-oth-noncity,1999-12-31,217
3176,nt-oth-noncity,2000-03-31,56
3177,nt-oth-noncity,2000-06-30,45
3178,nt-oth-noncity,2000-09-30,259
3179,nt-oth-noncity,2000-12-31,170
3180,nt-oth-noncity,2001-03-31,7
3181,nt-oth-noncity,2001-06-30,58
3182,nt-oth-noncity,2001-09-30,331
3183,nt-oth-noncity,2001-12-31,259
3184,nt-oth-noncity,2002-03-31,12
3185,nt-oth-noncity,2002-06-30,55
3186,nt-oth-noncity,2002-09-30,124
3187,nt-oth-noncity,2002-12-31,248
3188,nt-oth-noncity,2003-03-31,13
3189,nt-oth-noncity,2003-06-30,104
3190,nt-oth-noncity,2003-09-30,345
3191,nt-oth-noncity,2003-12-31,132
3192,nt-oth-noncity,2004-03-31,12
3193,nt-oth-noncity,2004-06-30,40
3194,nt-oth-noncity,2004-09-30,186
3195,nt-oth-noncity,2004-12-31,144
3196,nt-oth-noncity,2005-03-31,8
3197,nt-oth-noncity,2005-06-30,39
3198,nt-oth-noncity,2005-09-30,409
3199,nt-oth-noncity,2005-12-31,59
3200,nt-oth-noncity,2006-03-31,25
3201,nt-oth-noncity,2006-06-30,52
3202,nt-oth-noncity,2006-09-30,72
3203,nt-oth-noncity,2006-12-31,138
